#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.RAG2" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="Human-Carl.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="Human-Carl" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Carlito_syrichta" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Homo_sapiens" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@RAG2" id="treeLikelihood.RAG2" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel id="SiteModel.s:JTT" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:JTT" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:JTT" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:JTT" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:JTT" spec="beast.base.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.RAG2	Tree.height	Tree.treeLength	mutationRate	CalibratedYuleModel	birthRateY	logP(mrca(Human-Carl))	mrca.age(Human-Carl)	clockRate
718200	-2294.481989947498	-2267.167225625508	-27.314764321989948	-2267.167225625508	9.253810304211331	43.64120446460317	1.0	-20.813724146559107	0.38948110744052916	-0.5285610332344176	5.610917951718606	0.004361984318661729
718400	-2296.7784130771684	-2271.5607973073365	-25.217615769831937	-2271.5607973073365	6.218152511470565	40.17064507810611	1.0	-18.713240119549855	0.5288952902323409	-0.22608795530888773	6.012177903435328	0.006260274868948554
718600	-2293.0006379900706	-2265.9033783840937	-27.097259605976895	-2265.9033783840937	7.711196863488615	42.87873513746042	1.0	-20.508086097965368	0.5467296277824532	-0.2777372175313151	5.838838799820509	0.0055022000551039575
718800	-2290.2725250166536	-2263.5065968074045	-26.765928209249065	-2263.5065968074045	8.098141809869748	43.44450510523482	1.0	-20.00705631785327	0.5467296277824532	-0.4474356009155819	6.332899570644702	0.004980888455058123
719000	-2293.2074098550083	-2267.5257189814442	-25.681690873564246	-2267.5257189814442	6.767425557664833	37.701738094232084	1.0	-18.408378639855627	0.5467296277824532	-0.9618759432284056	5.393335104615539	0.004513537881381385
719200	-2291.1416491266386	-2262.8529727613886	-28.28867636524983	-2262.8529727613886	8.877556318209134	39.237147710278904	1.0	-19.923987375967915	0.5748474654853452	-2.003124401396659	5.057308892385228	0.005355361311713798
719400	-2294.2758012625104	-2265.9606176847687	-28.31518357774171	-2265.9606176847687	10.061340149644566	47.77329464533443	1.0	-21.889121820166423	0.447982198497677	-0.3137259157839886	6.209683765632036	0.005355361311713798
719600	-2295.7973382896525	-2266.7388829691995	-29.058455320452836	-2266.7388829691995	8.513183562350912	43.49922724203329	1.0	-21.431940108422175	0.4785387717242101	-1.448231058287253	5.218194491691659	0.005000008056136366
719800	-2294.754819345879	-2264.849455598806	-29.90536374707295	-2264.849455598806	10.022155078754478	44.5645827805927	1.0	-22.831308947506713	0.6493401715690861	-0.5906855725188225	5.5728617203562205	0.005000008056136366
720000	-2298.8287201377016	-2266.5150610732544	-32.313659064447286	-2266.5150610732544	9.767721270584545	57.28636241489298	1.0	-24.12462973552546	0.27154965977543055	-2.5769777757523173	7.084247762992295	0.0035422174486745618
720200	-2299.9860729847824	-2269.780014143592	-30.20605884119049	-2269.780014143592	10.678274478646705	52.94448296506833	1.0	-23.957672076996175	0.40210846581020043	-0.2440203929628598	6.095469996119546	0.004280757721946619
720400	-2300.76421200307	-2272.1033227043213	-28.660889298748717	-2272.1033227043213	7.574221485056094	45.6965741127604	1.0	-22.747231892061933	0.2091416370607251	-0.5625404480788803	6.410334677692584	0.003973570819194513
720600	-2294.3353908173426	-2264.9580029467497	-29.377387870592923	-2264.9580029467497	6.4532938495653624	34.16396435567083	1.0	-18.116961383723428	0.4657235124029523	-5.109273101517061	4.437392923849323	0.005796974480989131
720800	-2289.600545218239	-2267.5581810040917	-22.042364214147195	-2267.5581810040917	6.280094765939294	34.24831206268834	1.0	-15.134059892012319	0.7730575355040036	-0.2505890238582678	6.1113500588539145	0.00705058749152319
721000	-2297.9401202999466	-2271.8477458496354	-26.092374450311308	-2271.8477458496354	7.585298010461591	37.326924113400246	1.0	-18.541836935328686	0.4468714197606004	-1.4406828958132265	5.22061192491529	0.006256741864803225
721200	-2290.5750595024024	-2263.533644074828	-27.041415427574407	-2263.533644074828	8.71643442127408	45.006990495958036	1.0	-20.51570283373335	0.4468714197606004	-0.41585797467165875	6.30827473301175	0.005231562582392058
721400	-2292.786581941052	-2266.199959699278	-26.5866222417739	-2266.199959699278	7.989464975837794	43.94095245518323	1.0	-20.147156872882082	0.4468714197606004	-0.3296107497224193	6.2278369999338254	0.004612575531549067
721600	-2288.8091487117763	-2262.749238733844	-26.059909977932506	-2262.749238733844	7.8618176070307815	42.73562969578691	1.0	-19.460644533810132	0.39738320341994837	-0.6067127819781442	6.436418050344745	0.004612575531549067
721800	-2290.2532568302368	-2265.200839147983	-25.05241768225375	-2265.200839147983	6.876373176470479	36.64218490296651	1.0	-17.84927986138492	0.6636492103677332	-0.6979790961719083	5.514105081562288	0.005561197508364055
722000	-2290.2698818324147	-2263.576350751126	-26.69353108128864	-2263.576350751126	7.739259962485331	39.5239337914055	1.0	-19.588444718774408	0.648291714171862	-0.6233325233671034	5.554163050699936	0.00488706763965742
722200	-2295.8327611018335	-2269.8707195272686	-25.962041574564967	-2269.8707195272686	7.996793058487226	41.19639945640289	1.0	-19.437596249914	0.5283784109701429	-0.24713492754285732	5.896695656194597	0.0040714185088854
722400	-2293.5314923910723	-2266.8769975216305	-26.65449486944198	-2266.8769975216305	7.469505544946575	44.275596153671934	1.0	-20.321836001466995	0.36933432120398224	-0.4132598655719101	6.306160507681169	0.005035673476402385
722600	-2299.394343513666	-2272.0802301741405	-27.314113339525473	-2272.0802301741405	8.401752207575726	45.95035513367685	1.0	-21.17682907037274	0.35342143261508485	-0.2618981870169712	6.1343630052734825	0.0045287668456331556
722800	-2298.9516437437405	-2266.690825591213	-32.260818152527484	-2266.690825591213	14.241977900293325	63.35669193832983	1.0	-26.594596348203073	0.20366552584243092	-0.341616431848473	6.240650243303166	0.003451856137936497
723000	-2295.2968908098073	-2264.008826406928	-31.28806440287915	-2264.008826406928	11.350660694423604	56.96468410736923	1.0	-24.478932386484498	0.24503488875133034	-1.2997486616766656	6.732788274002777	0.004141500065150484
723200	-2296.1984339574465	-2267.2731722113567	-28.92526174608959	-2267.2731722113567	10.2446333365513	50.83682773892163	1.0	-22.84233675919074	0.3080439276024559	-0.3448656735165463	6.24400237793085	0.004058576872044875
723400	-2298.3584228217983	-2267.7397676942437	-30.61865512755446	-2267.7397676942437	9.567082724757714	56.33508318681452	1.0	-24.551332099264776	0.3080439276024559	-0.32926371490738393	6.227455888319754	0.004045048581637961
723600	-2303.7249014670215	-2273.039556660638	-30.685344806383526	-2273.039556660638	11.32823276443457	56.12619605313705	1.0	-25.00007073815776	0.22955364647261667	-0.24110477849771048	5.912497354745748	0.0036400145474880332
723800	-2297.4911439051375	-2268.4859832946104	-29.005160610526943	-2268.4859832946104	10.37820784660675	47.86722606990746	1.0	-22.483316015115733	0.35322219846827757	-0.6470220372440995	5.541071528122643	0.003941936946021396
724000	-2297.0920271471973	-2269.1162579037677	-27.97576924342976	-2269.1162579037677	8.788597355759851	45.768953369795035	1.0	-21.62820496908154	0.35322219846827757	-0.4727417161811075	5.648609644742218	0.00487411859295241
724200	-2302.984883771541	-2274.2149302099488	-28.769953561592263	-2274.2149302099488	7.41945361953634	41.738205680547715	1.0	-21.062002114496217	0.5807638675864052	-1.3361516603994423	5.254895877157187	0.005146925060534698
724400	-2295.968241364529	-2268.3371531342486	-27.631088230280497	-2268.3371531342486	6.677535493705646	41.754072971067835	1.0	-21.707059086789933	0.2368442644721462	-0.4486177718690335	5.666213826511413	0.0053009908651319325
724600	-2294.3053753697213	-2268.5485179327015	-25.756857437019676	-2268.5485179327015	6.862135637364231	39.3899854454319	1.0	-19.21038643464381	0.3868713316274411	-0.5807109449135253	5.57874022725354	0.006159416022989242
724800	-2296.499758950086	-2267.8731120524826	-28.626646897603262	-2267.8731120524826	8.682968587086977	46.97549093255562	1.0	-20.64444270847413	0.3555475187708421	-2.100824275819287	6.968254337241657	0.0047845473626900266
725000	-2296.796691195919	-2268.729626773536	-28.06706442238298	-2268.729626773536	9.53403983676603	40.33408154074129	1.0	-20.290415205202358	0.3555475187708421	-1.8952693038707809	5.086359493228859	0.0059451195510688715
725200	-2296.006794820398	-2268.2238216067867	-27.782973213611662	-2268.2238216067867	8.809807959103907	47.30952199820711	1.0	-21.62350256345237	0.3555475187708421	-0.2780907368494484	6.161708664277337	0.004949203324592494
725400	-2290.393320000498	-2264.6157951329724	-25.77752486752559	-2264.6157951329724	7.390399312162126	39.143100230062544	1.0	-18.982034745161947	0.43879563600401994	-0.7038624604956114	5.511087375980695	0.004949203324592494
725600	-2291.1210875485226	-2265.0787341800283	-26.042353368494325	-2265.0787341800283	7.554182072815679	41.17400066118229	1.0	-19.524013042331067	0.31460729188102166	-0.7592127584633956	6.516440415642825	0.004700756887136243
725800	-2297.965270254228	-2271.998886190234	-25.966384063994035	-2271.998886190234	8.67167702232713	41.495646043386174	1.0	-19.881848449494917	0.34468596072299557	-0.23416070160209185	5.935310940038657	0.006173930260953362
726000	-2304.136540936327	-2277.00155028724	-27.134990649086824	-2277.00155028724	8.289129993270343	44.843382012290135	1.0	-20.970077424457685	0.3703604593089291	-0.24274147820798403	5.907939895820022	0.004402596493302138
726200	-2294.1020335723465	-2267.284889706345	-26.8171438660015	-2267.284889706345	7.140866307540195	42.40363526799404	1.0	-20.231411544452143	0.559177478868068	-0.25179357775956923	5.885977578707427	0.005101319545197216
726400	-2295.2726430216712	-2271.396466555422	-23.87617646624884	-2271.396466555422	5.402266570526134	32.06635695592264	1.0	-15.828182272344113	0.9286214185477707	-1.2069590159287567	5.299583101544505	0.005306219634628688
726600	-2295.7040994412237	-2267.1253131820263	-28.578786259197372	-2267.1253131820263	8.83041749717168	45.20770691448587	1.0	-22.8621333111417	0.21684805048055122	-0.32937929985961345	5.772417106074637	0.004136811318900664
726800	-2294.9037171473865	-2269.8623179928354	-25.041399154550987	-2269.8623179928354	7.589181769301863	40.074597027338754	1.0	-18.750070101565377	0.4267618984512754	-0.22749315753488494	6.029170232173892	0.005285573059783211
727000	-2293.285163765227	-2265.843975171698	-27.441188593529102	-2265.843975171698	6.201292612651111	35.09748370092918	1.0	-18.71593648835943	0.8519748029555986	-1.9703516179632143	5.06604061509119	0.005994897928439647
727200	-2290.351521897344	-2266.023886554399	-24.327635342945204	-2266.023886554399	6.784492967555988	37.952292783080615	1.0	-17.868390193707086	0.48206525690706475	-0.2736225538536935	5.845353303932858	0.005994897928439647
727400	-2295.5754132908687	-2266.5634261107202	-29.011987180148537	-2266.5634261107202	9.719056687302876	45.157317266676365	1.0	-23.552958836226924	0.1853913996762041	-0.22835704070906512	6.035816812144144	0.004523977089237479
727600	-2293.5147809813375	-2266.5339077491803	-26.980873232156956	-2266.5339077491803	9.981619980416985	44.01249108702462	1.0	-21.054753664833573	0.2942495238975104	-0.23384250084920313	6.063447412100399	0.004523977089237479
727800	-2289.761181197044	-2263.804587564821	-25.95659363222343	-2263.804587564821	7.3616702843398	36.27009127760799	1.0	-18.32408037176301	0.7620071063298905	-0.9891922107405413	5.3821809091263795	0.005900767395600073
728000	-2295.5137797178254	-2269.9108804246703	-25.6028992931552	-2269.9108804246703	8.001961556688094	40.913099082043	1.0	-19.314085009248956	0.41642624876411655	-0.24948107793808816	5.891165893917943	0.006510529548200955
728200	-2291.1168729806836	-2266.542595636833	-24.574277343850493	-2266.542595636833	6.056752055098417	32.82673601923968	1.0	-18.199968826321403	0.29606496594761983	-0.6758850047185414	5.525608994565762	0.006510529548200955
728400	-2293.525762657186	-2267.462278249309	-26.06348440787706	-2267.462278249309	8.269503197792758	42.868572292062154	1.0	-19.632603377615474	0.4151045511244033	-0.39472492024789196	6.290631697861025	0.005884609712998778
728600	-2293.0780948349598	-2266.5034705059397	-26.574624329019883	-2266.5034705059397	7.786284345256566	40.90502461409998	1.0	-19.831452548402297	0.6695270834524337	-0.229198090626676	5.95872810894841	0.005530950155918208
728800	-2290.8029726849827	-2268.250208842642	-22.55276384234034	-2268.250208842642	6.071176440587191	35.23033604997387	1.0	-16.020677573399126	0.5427632889792102	-0.22792776899586703	6.032683454156038	0.005530950155918208
729000	-2290.6158430194346	-2266.948385758782	-23.667457260652437	-2266.948385758782	6.132532154102212	37.4460230115413	1.0	-17.118734505150428	0.5427632889792102	-0.24456425555665934	6.096883700672332	0.005943702058640386
729200	-2290.8182367231498	-2265.048445034918	-25.769791688231734	-2265.048445034918	8.815358645188844	39.449612470255076	1.0	-18.967405132451333	0.5176010602714924	-0.5456742509295114	5.600073195268944	0.005943702058640386
729400	-2290.1016357813373	-2267.3463070900925	-22.755328691244745	-2267.3463070900925	5.530490637508841	31.913645969567696	1.0	-15.204511381005833	0.5954986517705417	-1.1539729689887495	5.318757893130488	0.005943702058640386
729600	-2299.8846113220648	-2274.739531205595	-25.145080116469796	-2274.739531205595	5.74639224915351	37.65301809675002	1.0	-18.22660774211527	0.7011343320718209	-0.3583853246808567	5.742517988942791	0.005943702058640386
729800	-2297.462626654817	-2274.105544665905	-23.35708198891197	-2274.105544665905	5.577542654690597	33.008531474619204	1.0	-16.30042549088359	0.4549725870304254	-0.9288454767993491	5.407102823351881	0.005943702058640386
730000	-2297.377543075095	-2273.0180842120153	-24.359458863079773	-2273.0180842120153	6.960338695692869	38.907214650404256	1.0	-17.952984292743594	0.4549725870304254	-0.27866354910714897	6.162591814773102	0.005623714295808206
730200	-2288.5448781991054	-2264.2554372029304	-24.28944099617491	-2264.2554372029304	6.775106893535242	37.02329134837634	1.0	-17.888976448791553	0.41582712887864026	-0.3625702545991878	5.738486231763545	0.0061895493323188
730400	-2290.6396450614548	-2266.1230724305624	-24.51657263089254	-2266.1230724305624	6.675001736162132	38.647438420405095	1.0	-17.34601019675985	0.6785286939709955	-0.643237946563405	6.456862448620303	0.005226165369889173
730600	-2290.0833651816483	-2265.962894940088	-24.12047024156016	-2265.962894940088	6.654912964730716	38.02967517375209	1.0	-17.61693181523387	0.5284960301670079	-0.226005554858051	5.989651033546203	0.005226165369889173
730800	-2296.3003898927095	-2270.3745832490276	-25.92580664368195	-2270.3745832490276	6.807574002854564	39.00642743403776	1.0	-19.502265237216722	0.33503560518274633	-0.6015446804057591	5.566552582334932	0.005226165369889173
731000	-2291.065742926941	-2264.5281472233064	-26.537595703634675	-2264.5281472233064	8.266109437992377	43.57598119601295	1.0	-20.248287000433972	0.33503560518274633	-0.4673119771412369	6.347505844912362	0.004379761242047303
731200	-2290.441888154512	-2264.5837842870083	-25.858103867503907	-2264.5837842870083	8.194204570128063	39.97503160210163	1.0	-19.191564800604866	0.45816559704893983	-0.5317383306525556	5.608881745498993	0.005307435420403934
731400	-2297.3647316037423	-2269.478988390289	-27.88574321345312	-2269.478988390289	8.292545368965289	42.03127351114401	1.0	-21.00991915978655	0.7536832418210985	-0.24348404958698933	6.094055028951837	0.004128986824272825
731600	-2295.427155424731	-2267.551958996433	-27.875196428298153	-2267.551958996433	7.872523763215044	39.11254697879405	1.0	-19.82694379737817	0.37057889686571005	-2.1254916323603954	5.0253974451819685	0.005492930348758568
731800	-2294.0546009786735	-2264.38652539801	-29.668075580663533	-2264.38652539801	8.436730011954698	49.88794454045008	1.0	-21.76318131662552	0.3292447615411437	-2.100321273527657	6.968124455037401	0.003739145196203168
732000	-2293.199035318942	-2267.547397226291	-25.65163809265092	-2267.547397226291	7.74730634375609	41.23064867965056	1.0	-19.521742854420353	0.3548815449090859	-0.25038896630280316	6.110899985703506	0.005504767622191544
732200	-2291.4021229711084	-2265.7979750626996	-25.60414790840883	-2265.7979750626996	6.8888235683911505	40.964689243537975	1.0	-18.586790590887766	0.5961340668605339	-0.6194469459146664	6.443652788377318	0.005504767622191544
732400	-2289.515514561643	-2263.298241521724	-26.21727303991915	-2263.298241521724	7.108499568216679	38.3389102820007	1.0	-19.210614221144247	0.36760831480889467	-1.0919411021086434	5.341915754077065	0.005726457556622187
732600	-2288.0880264647744	-2263.4460215778067	-24.64200488696766	-2263.4460215778067	6.783003358621369	37.54091809238559	1.0	-18.56828799974981	0.3233045143155728	-0.2873384125175748	6.175423857945331	0.005726457556622187
732800	-2290.1847307626736	-2266.183031985555	-24.00169877711887	-2266.183031985555	6.16536005252718	35.262485373094194	1.0	-16.907161165488994	0.7593319119714553	-0.45473261825941563	5.661664910469895	0.005726457556622187
733000	-2295.2232665126053	-2270.398577196406	-24.824689316198903	-2270.398577196406	7.315165424564682	38.15720292411229	1.0	-18.674367929983255	0.32401921002849166	-0.36173624860405723	6.26071526226837	0.005817553887846223
733200	-2291.8282206583212	-2264.499481686333	-27.328738971988145	-2264.499481686333	7.7879579860695936	43.45999710544606	1.0	-20.7353019147081	0.48130232191698796	-0.4093975330402273	5.6970097523058705	0.004663822744516831
733400	-2290.3380413401565	-2265.2498749877236	-25.08816635243295	-2265.2498749877236	7.268219246895038	40.12873331198246	1.0	-18.67807779768853	0.48130232191698796	-0.22604903050460465	6.011350723762766	0.005437491401842543
733600	-2295.0601762587007	-2268.224917723239	-26.83525853546177	-2268.224917723239	6.774767774119164	33.00669929802098	1.0	-17.14856755081826	0.7649078251645052	-3.0395713786092524	4.813876054966319	0.006680891048118324
733800	-2296.1395656156633	-2266.044184411562	-30.095381204101248	-2266.044184411562	9.52745188601442	53.04080654700457	1.0	-23.053790520391907	0.3251595644923603	-1.249494693701334	6.71543809692265	0.003999111367176536
734000	-2297.705160392335	-2267.121408584464	-30.58375180787094	-2267.121408584464	10.929455011980242	56.31581245430137	1.0	-24.866011555387974	0.23188829980380563	-0.26345971365158494	6.137237678876571	0.003369058672751871
734200	-2294.6369019229073	-2268.8262466960546	-25.810655226852898	-2268.8262466960546	6.931108130939935	39.63630490450086	1.0	-19.39288999402499	0.36539560510325664	-0.5090810846398159	5.623642635255341	0.005575611328118654
734400	-2291.1797710491933	-2263.021690075612	-28.15808097358127	-2263.021690075612	9.882194516460427	44.95133472162215	1.0	-21.224353588105494	0.6140714430029832	-0.5061830302905439	6.3744273478565745	0.004343660713345315
734600	-2296.7350223118265	-2265.63696488012	-31.09805743170618	-2265.63696488012	7.9361544187299105	43.38304993165796	1.0	-24.016883759652856	0.8577137987529004	-0.3195606358160891	5.783471383910392	0.003911623656477692
734800	-2293.8937188494365	-2266.819549028828	-27.074169820608347	-2266.819549028828	7.303925454037027	39.23687020770364	1.0	-19.549511354435886	0.595853630502203	-1.1272184401344068	5.328647973306969	0.005227158200588567
735000	-2293.9221758620806	-2266.496601999364	-27.425573862716544	-2266.496601999364	8.26918193719077	42.98374042668147	1.0	-20.76991863098371	0.5745214045980144	-0.2946577763422533	5.814438118545961	0.005227158200588567
735200	-2291.018210697772	-2265.291405022317	-25.726805675454788	-2265.291405022317	7.6921558161759656	37.081615920251515	1.0	-18.391227974424616	0.7022922594850611	-0.7738410000126553	5.476526195799671	0.004807442913790504
735400	-2294.772179824465	-2269.8122339326346	-24.959945891830746	-2269.8122339326346	6.812112803270993	39.61972105527121	1.0	-18.25226342919553	0.3823979432627921	-0.7535456068690377	6.513689718713695	0.004112800738918395
735600	-2292.954541454196	-2268.4553628160165	-24.499178638179146	-2268.4553628160165	7.096635324350791	38.27711220436963	1.0	-18.17776705759062	0.42711777995639183	-0.256742599181587	5.875598941851647	0.004973997853876984
735800	-2293.4258207859425	-2268.015782650815	-25.41003813512784	-2268.015782650815	6.843843109287626	36.92223841383908	1.0	-18.138192121148148	0.4696837587470941	-1.1122296583689164	5.33425293627227	0.006801973342656408
736000	-2289.2503193175216	-2262.28442809901	-26.965891218511867	-2262.28442809901	8.01513074530208	40.4073944040374	1.0	-20.06846241175746	0.6906818064098331	-0.35235745227469434	5.748438775215687	0.0050192983608870435
736200	-2287.667986562214	-2261.3024789383107	-26.365507623903248	-2261.3024789383107	8.735227853093427	42.364938902108264	1.0	-20.28880342843754	0.3366751425183135	-0.24982902521289785	5.890369546730458	0.004636166641387409
736400	-2295.0579578090833	-2266.5029288121627	-28.55502899692052	-2266.5029288121627	7.003884918034418	39.97300300372195	1.0	-23.177344686914598	0.17129664834815073	-0.2260204540753319	5.989297163212388	0.004735865217987026
736600	-2298.472492043695	-2270.5680967154076	-27.904395328287734	-2270.5680967154076	8.353522361946851	46.41705726364247	1.0	-20.680270923948065	0.4516669254391816	-1.1036015478985177	6.662499130283878	0.003967949785098922
736800	-2293.523907427879	-2269.0149576041367	-24.508949823742007	-2269.0149576041367	6.235493299616756	38.06683151796284	1.0	-17.863813032149533	0.5906380963942799	-0.2564847682167601	5.876118170073185	0.005554883942965267
737000	-2293.702573859273	-2263.9400694046562	-29.762504454616536	-2263.9400694046562	11.087775886936493	53.1178752955845	1.0	-23.473680232291333	0.34238474031362737	-0.4451435792682305	6.331173841527002	0.003870500589522603
737200	-2293.336749714633	-2264.5111713135993	-28.825578401033678	-2264.5111713135993	9.261120639137527	46.1813451516391	1.0	-22.1944605106329	0.5053842116118779	-0.398279753109249	5.706326371234561	0.004134009920442134
737400	-2294.6990574993647	-2265.095083909373	-29.6039735899917	-2265.095083909373	9.630445153686123	51.05185219244041	1.0	-22.602490565117048	0.28308090359567384	-1.3478738245288637	6.7490268592928215	0.003921281954019552
737600	-2295.64078887282	-2264.946777137773	-30.69401173504705	-2264.946777137773	8.445589461093295	45.00602351811005	1.0	-23.79459104068212	0.7543565006033607	-0.26618801723472174	5.857879163051306	0.005150010941767665
737800	-2293.386627788079	-2269.414800345944	-23.97182744213468	-2269.414800345944	4.996644260766487	29.802815434480333	1.0	-14.560968862851272	0.7643467281403173	-2.76447261825442	4.8733498179093715	0.006898308358658089
738000	-2294.7561290359017	-2267.458854103481	-27.297274932420933	-2267.458854103481	4.1839866865712905	25.346611729611585	1.0	-12.932215005598795	0.8766467186781175	-7.581616185340407	4.0822115819653515	0.008935608858475783
738200	-2293.95089444719	-2269.976630798645	-23.974263648544845	-2269.976630798645	4.79668236718193	27.94580301905379	1.0	-14.19361817145623	0.5431013751106779	-3.4758645577473404	4.725230764980851	0.00690178191489579
738400	-2290.584322934353	-2269.3025600450646	-21.281762889288686	-2269.3025600450646	5.28059504529765	28.282142177519592	1.0	-12.821604837720367	0.7816397642903229	-1.791404713885436	5.115236370198032	0.00836533983798211
738600	-2292.835015141852	-2269.4631649496628	-23.37185019218925	-2269.4631649496628	6.582752844224862	36.213486284010465	1.0	-16.346367840498964	0.7816397642903229	-0.3567290140073984	6.255868776292332	0.006070744505194334
738800	-2293.283918596394	-2265.4171194283804	-27.866799168013404	-2265.4171194283804	9.60070675361347	46.68447382886178	1.0	-20.84694440909889	0.35758127486816427	-1.1327747447742593	6.673417920807552	0.005201021758128304
739000	-2289.976893061482	-2264.5190530245845	-25.457840036897412	-2264.5190530245845	7.638247303590802	37.696063134075864	1.0	-18.322986179512295	0.5847662598903266	-0.7561889747320311	5.485025426798903	0.004738155246833729
739200	-2287.747477166472	-2262.88357889616	-24.863898270311807	-2262.88357889616	7.611893121080907	38.81843912719002	1.0	-18.579564368812562	0.4032017219970475	-0.2772540322310919	5.839590088232733	0.005927156747954372
739400	-2299.0268447077083	-2266.235740970221	-32.79110373748766	-2266.235740970221	9.635001928235477	48.106431656199995	1.0	-24.634408842841427	0.7989045376783603	-1.4660986532305644	6.787498349390599	0.004547603846068621
739600	-2291.6981953027794	-2264.6862365146308	-27.01195878814877	-2264.6862365146308	8.525907246552558	44.51479241031906	1.0	-20.986175690141515	0.3273847614641563	-0.22687161264442215	5.976759302939727	0.004547603846068621
739800	-2291.906655133463	-2264.855758747243	-27.050896386220096	-2264.855758747243	8.250580985066874	44.68214825589481	1.0	-21.048393384520036	0.31973078972609537	-0.2272322736988345	6.0268413957732	0.005017519849818151
740000	-2293.0307714832275	-2265.3992588564633	-27.631512626764096	-2265.3992588564633	10.598510258945806	46.01577163696104	1.0	-21.35438914008295	0.4204067786731042	-0.22828242249185338	5.964707863148245	0.005569703797992654
740200	-2289.858842824222	-2263.368589150358	-26.490253673863954	-2263.368589150358	8.898597368183141	43.85249006526713	1.0	-20.10840780662003	0.4204067786731042	-0.3330048030546351	6.231531261830781	0.0047280561591095255
740400	-2295.6187611478754	-2265.9514811563736	-29.667279991501797	-2265.9514811563736	9.327707201767556	43.03250630685415	1.0	-22.67801555462539	0.7684149152191397	-0.3375713933884531	5.763589297256104	0.005668155192270184
740600	-2290.6653993612417	-2264.959440059133	-25.70595930210875	-2264.959440059133	7.654375169886083	39.28206084607567	1.0	-18.723830812558433	0.7684149152191397	-0.330435446062364	6.228740129205215	0.005587445376584301
740800	-2294.7081971804955	-2270.400851596858	-24.30734558363757	-2270.400851596858	7.081441625414302	38.5481729225084	1.0	-17.49819232336809	0.6205943054219242	-0.37104665053166686	6.269495174248946	0.005407790673052168
741000	-2302.7013549144585	-2277.016809624436	-25.684545290022555	-2277.016809624436	7.013826207986214	40.906271594750706	1.0	-18.01913733955007	0.5847903518364782	-1.286701886499205	6.728323600418961	0.0046980396769704
741200	-2297.417775974819	-2269.2688533671153	-28.14892260770353	-2269.2688533671153	8.451711374514929	44.95210512902631	1.0	-20.327712413228415	0.3114934439402952	-2.072022671097361	6.960789081550325	0.0046980396769704
741400	-2295.999977309537	-2266.6232714581915	-29.376705851345207	-2266.6232714581915	9.980567229010953	51.671799689319634	1.0	-22.994581102448375	0.3658813109932237	-0.4721130657148267	6.350942810918032	0.003692282361492926
